molecule_chembl_id,canonical_smiles,pIC50,bioactivity,Number of H donors,Number of H Acceptors,LogP,molecular mass,Ro5violations,Ro5Rule,PSA,numrotbonds,Verber Rule P or F,QED
CHEMBL3264523,CCOC(=O)c1c(C)oc2ccc(Oc3ccccn3)cc12,5.0915149811213505,intermediate,0,5,4.105220000000003,297.31,0,Pass,61.56,4,pass,0.6782169251984261
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.3979400086720375,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL3264524,CCOC(=O)c1c(C)oc2ccc(Oc3ccc4ccccc4c3)cc12,4.801342913045577,inactive,0,4,5.863420000000005,346.38200000000006,1,Pass,48.67,4,pass,0.43403610863043907
CHEMBL3264687,O=[N+]([O-])c1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,5.018634490921456,intermediate,0,8,3.6090000000000027,353.36300000000006,0,Pass,99.88,5,pass,0.3067980274890476
CHEMBL3264688,O=[N+]([O-])c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.005682847330363,intermediate,0,8,3.6090000000000018,353.36300000000006,0,Pass,99.88,5,pass,0.3067980274890476
CHEMBL3264689,c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.192464971931146,intermediate,0,6,3.700800000000002,308.366,0,Pass,56.74,4,pass,0.5380072645729668
CHEMBL3264690,CCc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.42021640338319,intermediate,0,6,4.263200000000004,336.4200000000001,0,Pass,56.74,5,pass,0.5096200970843701
CHEMBL3264691,COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.638272163982407,intermediate,0,7,3.7094000000000023,338.39200000000005,0,Pass,65.97,5,pass,0.5168882124161835
CHEMBL3264692,Clc1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,5.334419008982047,intermediate,0,6,4.354200000000002,342.81100000000004,0,Pass,56.74,4,pass,0.5158072473555928
CHEMBL3264693,Clc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.721246399047171,intermediate,0,6,4.354200000000002,342.81100000000004,0,Pass,56.74,4,pass,0.5158072473555928
CHEMBL3264694,Clc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,5.452225294612178,intermediate,0,6,4.354200000000002,342.81100000000004,0,Pass,56.74,4,pass,0.5158072473555928
CHEMBL3264695,Brc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.552841968657781,intermediate,0,6,4.463300000000003,387.26200000000006,0,Pass,56.74,4,pass,0.48408714190709723
CHEMBL3264696,Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.283162276700476,intermediate,0,6,3.8399000000000028,326.35600000000005,0,Pass,56.74,4,pass,0.5333494989004156
CHEMBL3264697,Cc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,5.329754146925876,intermediate,0,6,4.009220000000004,322.39300000000003,0,Pass,56.74,4,pass,0.5313617026287935
CHEMBL3264698,Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,5.560667306169737,intermediate,0,6,4.463300000000002,387.26200000000006,0,Pass,56.74,4,pass,0.48408714190709723
CHEMBL3264699,Fc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,5.619788758288394,intermediate,0,6,3.8399000000000028,326.35600000000005,0,Pass,56.74,4,pass,0.5333494989004156
CHEMBL3264700,Cc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1C,5.361510743045363,intermediate,0,6,4.3176400000000035,336.4200000000001,0,Pass,56.74,4,pass,0.519568821806259
CHEMBL3264701,CC(C)(C)c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.414539270491499,intermediate,0,6,4.998300000000005,364.47400000000005,0,Pass,56.74,4,pass,0.4770882415807548
CHEMBL3264702,CCOc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5.455931955649724,intermediate,0,7,4.099500000000003,352.41900000000004,0,Pass,65.97,6,pass,0.48682015139605506
CHEMBL3264703,c1cncc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,5.400116927926312,intermediate,0,7,3.0958000000000014,309.35400000000004,0,Pass,69.63,4,pass,0.5395182614058747
CHEMBL3264704,Clc1ncccc1-n1cc(CSc2nc3ccccc3o2)nn1,5.298432014944073,intermediate,0,7,3.749200000000002,343.79900000000004,0,Pass,69.63,4,pass,0.4149554909063884
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.568636235841013,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.552841968657781,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL1242554,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,6.508638306165727,active,0,7,5.164500000000004,409.4050000000001,1,Pass,99.88,5,pass,0.29340567981287574
CHEMBL3265358,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,6.301029995663981,active,0,8,4.559500000000003,410.3930000000001,0,Pass,112.77,5,pass,0.30820535077444605
CHEMBL3265351,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,5.920818753952375,intermediate,0,7,5.817900000000003,443.85000000000014,1,Pass,99.88,5,pass,0.25048626313256356
CHEMBL1242275,c1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccccc3)o2)cc1,5.823908740944319,intermediate,0,5,5.256300000000004,364.4080000000001,1,Pass,56.74,4,pass,0.43659679908536414
CHEMBL3265354,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,5.638272163982407,intermediate,0,6,4.7904000000000035,383.38600000000014,0,Pass,69.63,4,pass,0.44623286011107544
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,5.568636235841013,intermediate,2,2,4.364100000000001,296.153,0,Pass,49.33,4,pass,0.8807285394160607
CHEMBL3265355,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,5.356547323513812,intermediate,0,6,5.304700000000004,399.8410000000001,1,Pass,69.63,4,pass,0.4095647167072454
CHEMBL1242276,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,5.327902142064283,intermediate,0,5,5.909700000000004,398.8530000000001,1,Pass,56.74,4,pass,0.37732824743193694
CHEMBL3265347,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,5.259637310505756,intermediate,0,5,6.0488000000000035,416.8430000000002,1,Pass,56.74,4,pass,0.3576426339859689
CHEMBL1242364,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,5.187086643357144,intermediate,0,5,5.395400000000004,382.39800000000014,1,Pass,56.74,4,pass,0.4178242133334337
CHEMBL3265348,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)o2)cc1,5.060480747381382,intermediate,0,5,6.563100000000004,433.2980000000001,1,Pass,56.74,4,pass,0.3220244887463388
CHEMBL3265352,c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,4.954677021213342,inactive,0,6,4.6513000000000035,365.3960000000001,0,Pass,69.63,4,pass,0.463527662883332
CHEMBL1242459,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,4.6020599913279625,inactive,0,5,5.564720000000005,378.4350000000002,1,Pass,56.74,4,pass,0.41046956239004445
CHEMBL3265345,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccccc3)o2)cc1,4.42021640338319,inactive,0,5,5.909700000000004,398.8530000000001,1,Pass,56.74,4,pass,0.37732824743193694
CHEMBL3265356,Brc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,4.4089353929735005,inactive,0,6,5.413800000000005,444.29200000000014,1,Pass,69.63,4,pass,0.3706751462201627
CHEMBL3265357,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,4.376750709602099,inactive,0,7,4.659900000000003,395.42200000000014,0,Pass,78.86,5,pass,0.4306249827335094
CHEMBL3265349,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,4.301029995663981,inactive,0,5,6.672200000000004,477.74900000000014,1,Pass,56.74,4,pass,0.2898783303515578
CHEMBL3265353,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,4.275724130399211,inactive,0,6,4.959720000000004,379.4230000000002,0,Pass,69.63,4,pass,0.44135524798761355
CHEMBL3265346,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,4.236572006437063,inactive,0,5,6.218120000000004,412.8800000000002,1,Pass,56.74,4,pass,0.35139929913721574
CHEMBL3265350,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,4.173925197299173,inactive,0,6,5.918300000000004,428.87900000000013,1,Pass,65.97,5,pass,0.34742066282640705
CHEMBL1242365,Brc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,4.0,inactive,0,5,6.018800000000005,443.30400000000014,1,Pass,56.74,4,pass,0.3410157351404209
CHEMBL1242460,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,4.0,inactive,0,6,5.264900000000004,394.43400000000014,1,Pass,65.97,5,pass,0.4064928704616084
CHEMBL3289101,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,5.0,inactive,1,1,8.284800000000008,440.7120000000004,1,Pass,37.3,4,pass,0.4464267854836346
CHEMBL3289096,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,5.0,inactive,2,2,7.543800000000009,456.71100000000035,1,Pass,57.53,5,pass,0.4199983134752067
CHEMBL3289097,CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@@]1(C)CC[C@@H]([C@H](CCC=C(C)C)C(=O)O)[C@]1(C)CC3,5.0,inactive,1,3,8.114600000000008,498.74800000000045,1,Pass,63.60000000000001,6,pass,0.296597287586332
CHEMBL3289098,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,5.0,inactive,2,2,7.543800000000009,456.71100000000035,1,Pass,57.53,5,pass,0.4199983134752067
CHEMBL566929,CC(C)=CCC[C@H](C(=O)O)[C@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3,5.0,inactive,1,2,7.752000000000009,454.6950000000004,1,Pass,54.37,5,pass,0.431968478004189
CHEMBL3289099,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,5.0,inactive,2,2,7.399700000000009,456.7110000000003,1,Pass,57.53,5,pass,0.4237208740651178
CHEMBL3289100,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@H](CCC=C(C)C)C(=O)O)CC[C@]4(C)C3=CC[C@H]2C1(C)C,5.0,inactive,1,3,7.97050000000001,498.7480000000004,1,Pass,63.60000000000001,6,pass,0.29781665578084154
CHEMBL3289101,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,5.0,inactive,1,1,8.284800000000008,440.7120000000004,1,Pass,37.3,4,pass,0.4464267854836346
CHEMBL3289102,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,5.0,inactive,1,1,8.36470000000001,442.7280000000004,1,Pass,37.3,4,pass,0.44395193900340074
CHEMBL3289103,CC(C)[C@@H]1CC[C@]2(C)[C@H](C(=O)C=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,5.0,inactive,1,2,7.543700000000008,456.71100000000047,1,Pass,54.370000000000005,4,pass,0.4750886210502119
CHEMBL3289104,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,5.0,inactive,1,1,8.508800000000008,442.72800000000035,1,Pass,37.3,4,pass,0.44296138222710874
CHEMBL3289105,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,5.0,inactive,2,2,7.089500000000008,456.7110000000003,1,Pass,57.53,2,pass,0.43609774143169966
CHEMBL3289106,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,5.0,inactive,1,3,7.660300000000008,498.7480000000004,1,Pass,63.60000000000001,3,pass,0.3203542976092591
CHEMBL3289107,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,5.0,inactive,2,4,6.632700000000008,514.7470000000004,2,Fail,83.83,4,pass,0.32478275667801326
CHEMBL3290441,COc1cc(/C=C/c2cc(/C=C/c3cc(CC=C(C)C)c(O)c(OC)c3)[nH]n2)cc(CC=C(C)C)c1O,7.886056647693163,active,3,5,7.196300000000007,500.63900000000024,2,Fail,87.60000000000001,10,pass,0.2563450251060813
CHEMBL3290441,COc1cc(/C=C/c2cc(/C=C/c3cc(CC=C(C)C)c(O)c(OC)c3)[nH]n2)cc(CC=C(C)C)c1O,7.886056647693163,active,3,5,7.196300000000007,500.63900000000024,2,Fail,87.60000000000001,10,pass,0.2563450251060813
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5.920818753952375,intermediate,1,4,3.9273200000000026,357.793,0,Pass,68.53,4,pass,0.7678065120522066
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5.920818753952375,intermediate,1,4,3.9273200000000026,357.793,0,Pass,68.53,4,pass,0.7678065120522066
CHEMBL3287567,COc1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1Cl,6.173925197299173,active,0,3,5.823800000000004,335.7900000000001,1,Pass,35.260000000000005,3,pass,0.472623319551828
CHEMBL3287559,Oc1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1Cl,6.3872161432802645,active,1,3,5.520800000000003,321.76300000000003,1,Pass,46.260000000000005,2,pass,0.5283933849709065
CHEMBL3287560,CS(=O)(=O)c1ccc(-c2ccccc2-c2nc3ccccc3o2)cc1,5.872895201635193,intermediate,0,4,4.565300000000003,349.41100000000006,0,Pass,60.17,3,pass,0.5436636963929753
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.5376020021010435,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL3290205,CC(C)NC(=O)c1nc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,4.795880017344075,inactive,2,6,1.7199,385.4490000000001,0,Pass,119.96999999999998,5,pass,0.6927908574005923
CHEMBL3290204,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)nc2-c2ccccc2)cc1,6.180456064458132,active,2,6,2.6442000000000005,425.5140000000002,0,Pass,119.97000000000001,5,pass,0.6510705419384756
CHEMBL3290202,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCc3ccccc3)nc2-c2ccccc2)cc1,5.769551078621726,intermediate,2,6,2.511700000000001,433.49300000000005,0,Pass,119.97000000000001,6,pass,0.48409649548516825
CHEMBL3290203,Cc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,5.721246399047171,intermediate,2,6,3.1424200000000004,433.49300000000017,0,Pass,119.96999999999998,5,pass,0.5009518094544353
CHEMBL3290201,COc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,6.050609993355087,active,2,7,2.8426,449.4920000000002,0,Pass,129.2,6,pass,0.4656391462674851
CHEMBL3290200,COc1ccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1OC,5.886056647693163,intermediate,2,8,2.8512000000000004,479.51800000000026,0,Pass,138.42999999999998,7,pass,0.4155100754498762
CHEMBL3290199,NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3)nc2-c2ccccc2)cc1,6.327902142064283,active,2,6,3.487400000000002,453.9110000000001,0,Pass,119.97000000000001,5,pass,0.4789008696472691
CHEMBL3290197,NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3nc4ccccc4s3)nc2-c2ccccc2)cc1,6.42021640338319,active,2,8,3.4437000000000015,476.5430000000001,0,Pass,132.86,5,pass,0.3991998589823528
CHEMBL191534,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1c[nH]c2ccc(O)cc12,5.301029995663981,intermediate,3,2,7.677900000000007,462.6780000000002,1,Pass,65.12,17,fail,0.1666739775045757
CHEMBL3359450,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,5.154901959985743,intermediate,3,3,5.128200000000003,400.4780000000001,1,Pass,74.35000000000001,7,pass,0.4026446512741435
CHEMBL3359451,COc1ccc2cc([C@H](C)C(=O)NCCc3c[nH]c4ccc(O)cc34)ccc2c1,4.7447274948966935,inactive,3,3,4.497700000000004,388.4670000000001,0,Pass,74.35,6,pass,0.45531690728298696
CHEMBL3359452,CC(C)Cc1ccc(C(C)C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,5.0,inactive,3,2,4.534400000000004,364.48900000000003,0,Pass,65.12,7,pass,0.5763797840761631
CHEMBL3359453,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc(-c2ccccc2)c(F)c1,5.096910013008056,intermediate,3,2,5.142000000000004,402.4690000000001,1,Pass,65.12,6,pass,0.4179782739137145
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,5.7447274948966935,intermediate,1,5,2.6778000000000004,314.3630000000002,0,Pass,98.54,5,pass,0.6651670710518857
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,4.236572006437063,inactive,1,3,8.010300000000008,472.09400000000016,1,Pass,42.23,7,pass,0.3545466142861654
CHEMBL3322393,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(Cl)cc2)=N1,5.0,inactive,0,4,3.3988000000000023,348.85499999999996,0,Pass,49.74,3,pass,0.8537698334347159
CHEMBL3322394,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1,5.0,inactive,0,4,2.4960000000000004,318.373,0,Pass,49.74,3,pass,0.8734913599472243
CHEMBL3322395,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,5.0,inactive,0,4,2.884500000000002,332.4,0,Pass,49.74,3,pass,0.8682765742308984
CHEMBL3322396,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)cc2)cc1,5.1487416512809245,intermediate,0,4,3.0103000000000018,334.828,0,Pass,49.74,3,pass,0.866603565185519
CHEMBL3322397,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,5.167491087293763,intermediate,0,4,3.1194000000000015,379.279,0,Pass,49.74,3,pass,0.8235908484126941
CHEMBL3322398,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,5.0,inactive,0,4,3.507900000000003,393.306,0,Pass,49.74,3,pass,0.802155369851333
CHEMBL3322399,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(F)c2)cc1,5.0,inactive,0,4,2.4960000000000004,318.373,0,Pass,49.74,3,pass,0.8734913599472243
CHEMBL3322400,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1,5.0915149811213505,intermediate,0,4,3.0103000000000018,334.828,0,Pass,49.74,3,pass,0.866603565185519
CHEMBL3322401,Cc1cccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)c1,5.0,inactive,0,4,2.6653200000000012,314.4100000000001,0,Pass,49.74,3,pass,0.8749545661876807
CHEMBL3322402,COc1ccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)cc1F,5.0,inactive,0,5,2.504600000000001,348.39900000000006,0,Pass,58.97,4,pass,0.8518111037319065
CHEMBL3322403,COc1cc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)ccc1F,5.0,inactive,0,5,2.504600000000001,348.39900000000006,0,Pass,58.97,4,pass,0.8518111037319065
CHEMBL3322404,COc1ccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)cc1Cl,5.0,inactive,0,5,3.0189000000000012,364.85400000000004,0,Pass,58.97,4,pass,0.8363111590754944
CHEMBL3322405,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)c(F)c2)cc1,5.0,inactive,0,4,2.6351000000000013,336.363,0,Pass,49.74,3,pass,0.8657175952164754
CHEMBL3322406,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,5.6777807052660805,intermediate,0,4,3.663700000000002,369.273,0,Pass,49.74,3,pass,0.829743927708558
CHEMBL3322407,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(C(F)(F)F)c2)cc1,5.443697499232712,intermediate,0,4,4.029100000000003,402.825,0,Pass,49.74,3,pass,0.7784730851858711
CHEMBL3322408,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1,5.161150909262744,intermediate,1,4,1.7399000000000002,319.361,0,Pass,75.76,3,pass,0.9360494159625194
CHEMBL3322409,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,5.0,inactive,1,4,2.1284,333.388,0,Pass,75.75999999999999,3,pass,0.934717387134554
CHEMBL3322410,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)cc2)cc1,5.468521082957745,intermediate,1,4,2.2542,335.816,0,Pass,75.76,3,pass,0.9343036451500741
CHEMBL3322411,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(Cl)cc2)=N1,5.0,inactive,1,4,2.6427000000000005,349.843,0,Pass,75.75999999999999,3,pass,0.925029374980008
CHEMBL3322412,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,5.5376020021010435,intermediate,1,4,2.3633000000000006,380.267,0,Pass,75.76,3,pass,0.8884458134835994
CHEMBL3322413,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,5.0,inactive,1,4,2.751800000000001,394.294,0,Pass,75.75999999999999,3,pass,0.8700375479716155
CHEMBL3322414,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(F)c2)cc1,5.142667503568732,intermediate,1,4,1.7399,319.361,0,Pass,75.76,3,pass,0.9360494159625194
CHEMBL3322415,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1,5.6020599913279625,intermediate,1,4,2.2542,335.81600000000003,0,Pass,75.76,3,pass,0.9343036451500741
CHEMBL3322416,Cc1cccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)c1,5.0,inactive,1,4,1.9092200000000001,315.3980000000001,0,Pass,75.75999999999999,3,pass,0.9397697135337687
CHEMBL3322417,COc1ccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)cc1F,5.022276394711152,intermediate,1,5,1.7485,349.38700000000006,0,Pass,84.98999999999998,4,pass,0.911196812817744
CHEMBL3322418,COc1cc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)ccc1F,5.0,inactive,1,5,1.7485,349.38700000000006,0,Pass,84.98999999999998,4,pass,0.911196812817744
CHEMBL3322419,COc1ccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)cc1Cl,5.207608310501746,intermediate,1,5,2.2628000000000004,365.8420000000001,0,Pass,84.98999999999998,4,pass,0.9001160200693397
CHEMBL3322420,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)c(F)c2)cc1,5.173925197299173,intermediate,1,4,1.8790000000000002,337.351,0,Pass,75.76,3,pass,0.9290170185106418
CHEMBL3322421,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,6.522878745280337,active,1,4,2.9076000000000013,370.26099999999997,0,Pass,75.76,3,pass,0.9027833004181963
CHEMBL3322422,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(C(F)(F)F)c2)cc1,5.7447274948966935,intermediate,1,4,3.2730000000000015,403.813,0,Pass,75.76,3,pass,0.8541113429386145
CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,4.0,inactive,1,3,3.421260000000002,305.39900000000006,0,Pass,55.400000000000006,4,pass,0.9413413584858261
CHEMBL3314084,O=C1/C(=C/c2coc3ccccc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,8.886056647693163,active,0,3,6.318700000000002,434.27800000000013,1,Pass,50.52,2,pass,0.3471997746806244
CHEMBL3314085,O=C1/C(=C/c2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,5.119186407719209,intermediate,0,3,7.0812000000000035,513.1740000000002,2,Fail,50.52,2,pass,0.26943693211361447
CHEMBL3314086,CC(C)c1ccc2occ(/C=C3/C(=O)N(c4c(Cl)cccc4Cl)c4ccccc43)c(=O)c2c1,8.236572006437063,active,0,3,7.442100000000005,476.35900000000015,1,Pass,50.52,3,pass,0.28887559886191316
CHEMBL3314087,O=C1Nc2ccccc2/C1=C/c1coc2ccccc2c1=O,7.5376020021010435,active,1,3,3.285700000000002,289.29,0,Pass,59.31,1,pass,0.6992721762424466
CHEMBL3314088,O=C1Nc2ccccc2/C1=C/c1coc2ccc(Br)cc2c1=O,7.698970004336019,active,1,3,4.048200000000001,368.18600000000004,0,Pass,59.31,1,pass,0.6596659793805881
CHEMBL3314089,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C/c1coc2c([N+](=O)[O-])cc(F)cc2c1=O,5.0,inactive,0,6,4.299800000000002,427.7750000000002,0,Pass,106.02000000000001,3,pass,0.35169934655031354
